,Precio,Marca,Modelo,Motor,Potencia,Km,Ciudad,Año,Image
1127,20.700,Opel,Grandland 1.2T S&S Edition 130,Gasolina,130,10,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/14/0/medium/7e5e27d84136917064a80c7626873206.JPG
1128,17.950,Opel,Corsa 1.5D DT S/S GS-Line,Diesel,102,10,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/12/f/medium/4f70b09e9f3aa11059c852942d8868d8.JPG
1129,15.250,Opel,Corsa 1.2T XHL S/S Edition,Gasolina,100,10,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/11/4/medium/6d16540c047464fa4f458da6ba3caf3e.JPG
1130,22.800,Opel,Grandland 1.5CDTi S&S,Diesel,130,16.815,Alicante,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/11/c/medium/03049461519b69b9ae-9abd-40d4-95ca-fb3e1826ad5e_original.jpg
1131,15.900,Opel,Astra ST 1.2T S/S,Gasolina,145,45.000,Valencia,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/24/f/medium/b868c6a4f416c4195ad06f36abbd9e04.JPG
1132,14.900,Opel,Insignia ST 1.6CDTI S&S,Diesel,136,86.000,Valencia,2018,https://imgs.coches.com/coches/fotos/usados/2021/12/14/2/medium/02e1e7b0cef4ffbb2403fd9ec16fbcf2.jpeg
1133,23.300,Opel,Insignia 1.5D DVH S&S,Diesel,122,5,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/11/6/medium/030481175915887364_01.jpg
1134,14.700,Opel,Corsa 1.2T XHL S/S,Gasolina,100,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/11/3/medium/030481174715887307_01.jpg
1135,5.500,Opel,Corsa 1.2 Essentia,Gasolina,85,140.478,"Coruña, A",2010,https://imgs.coches.com/coches/fotos/usados/2021/11/24/f/medium/03022857411636697141023.jpg
1136,13.850,Opel,Corsa 1.2 XEL S/S Edition,Gasolina,75,14.954,Valladolid,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/11/5/medium/030481174915887316_01.jpg
1137,18.600,Opel,Mokka 1.2T S&S Edition,Gasolina,100,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/11/0/medium/030481175115887325_01.jpg
1138,19.700,Opel,Crossland 1.2 S&S Edition 110,Gasolina,110,48,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/06/1/medium/030905206769a97a91-f6fe-4812-ba26-0e2f3c8378a0_original.jpg
1139,5.950,Opel,Corsa 1.2 Selective S&S,Gasolina,85,173.784,Sevilla,2012,https://imgs.coches.com/coches/fotos/usados/2021/11/08/0/medium/38a9faa7f8a1e1af4f5fa2315e5a9c7a.jpg
1140,14.900,Opel,Astra 1.6CDTi S/S,Diesel,136,67.051,Alicante,2016,https://imgs.coches.com/coches/fotos/usados/2021/10/31/d/medium/029860532947e5a4c1-6d2c-4098-9451-59f2e64ab283_original.jpg
1141,14.900,Opel,Crossland 1.2 S&S 82,Gasolina,82,600,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/10/02/b/medium/0293977273017c3ae1-3d76-a3e4-d37a-c537a3f6944a.jpg
1142,6.900,Opel,Meriva 1.4 NEL Selective,Gasolina,120,108.940,Valencia,2012,https://imgs.coches.com/coches/fotos/usados/2022/01/19/9/medium/0311045297img_0_0_0.jpg
1143,9.215,Opel,Astra 1.6CDTi S/S Selective,Diesel,110,93.025,Madrid,2015,https://imgs.coches.com/coches/fotos/usados/2021/03/17/a/medium/6c3768b7f2478899df5c0a1078c2de60.jpg
1144,5.000,Peugeot,807 2.0 16v ST,Gasolina,138,195.000,Barcelona,2003,https://imgs.coches.com/coches/fotos/usados/2022/01/20/a/medium/f1336f2779f044a36377d8aac3346020.jpg
1145,22.490,Peugeot,508 SW 1.5 BlueHDi S&S,Diesel,130,24.979,Madrid,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/29/e/medium/030769684185306d7d-dd87-41a5-bae9-01f6c19c9b9f_01.jpg
1146,30.296,Peugeot,2008 Active Pack Eléctrico,Eléctrico,136,2,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/10/4/medium/1aaf61d7e366f88940f6d5bcc20ce4da.JPG
1147,16.790,Peugeot,308 1.2 PureTech S&S,Gasolina,110,9.725,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/d/medium/0311559641116708-1-3980-LPN_wm.JPG
1148,27.600,Peugeot,508 1.6 PureTech S&S,Gasolina,180,48,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/08/f/medium/030936982946595004-aff6-48dc-8499-c952c1b2ab48_original.jpg
1149,27.600,Peugeot,508 1.6 PureTech S&S,Gasolina,180,48,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/27/b/medium/030276332807c7a126-4341-42f3-94c8-541418068e13_original.jpg
1150,27.600,Peugeot,508 1.6 PureTech S&S,Gasolina,180,48,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/27/a/medium/03028646008efab7ec-e56d-4c07-9398-84dc56862ce1_original.jpg
1151,9.900,Peugeot,5008 1.6HDI Family 112,Diesel,112,61.000,Barcelona,2012,https://imgs.coches.com/coches/fotos/usados/2021/11/19/5/medium/183015212273c591bfc87cf5fd8af564961b8786692_original.jpg
1152,11.990,Peugeot,3008 1.6e-HDI Alllure ETG6,Diesel,115,120.000,Murcia,2015,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/6e5beade19bd448b5c692b0f1d485ea8.jpg
1153,10.990,Peugeot,308 1.5BlueHDi S&S Style,Diesel,100,157.000,Tarragona,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/18/e/medium/f0a3fbdf09533489551ec106931a1117.JPG
1154,17.000,Peugeot,2008 1.6 BlueHDI Allure,Diesel,100,71.000,Murcia,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/15/8/medium/029a562a35e84c30875c7ac2d2f0a455.jpeg
1155,15.043,Peugeot,208 1.2 Puretech S&S,Gasolina,75,2,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/11/0/medium/1b4dda94fd9de7742d0320a40746a236.JPG
1156,13.648,Peugeot,208 1.2 Puretech S&S,Gasolina,75,2,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/11/0/medium/a453d0d6571b9a01010c5a5ef45f77d2.JPG
1157,23.287,Peugeot,2008 1.5BlueHDi S&S,Diesel,110,2,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/10/c/medium/edfb2125d7a1e5b0b9ff27f725a1b551.JPG
1158,22.990,Peugeot,208 GT Eléctrico 100kW,Eléctrico,136,14.072,Cantabria,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/21/c/medium/0311561649119003-e0ef9e30-0add-4d40-9d5d-beb18fd76c2a.jpg
1159,14.500,Peugeot,2008 1.5BlueHDi S&S,Diesel,100,42.565,Barcelona,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/21/3/medium/0311540315672748-672747_1_banner_2_281696x128029_.JPG
1160,34.700,Peugeot,508 SW 1.6 PureTech,Gasolina,225,15.933,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/17/8/medium/0305824579785cec22-7010-4f12-a6bc-f81710c13b19_original.jpg
1161,23.990,Peugeot,3008 1.5BlueHDi GT Line,Diesel,130,64.115,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2021/12/09/e/medium/030464706192a77e7e-ca31-467e-996a-862823a7637a_original.jpg
1162,20.500,Peugeot,2008 1.5BlueHDi S&S,Diesel,100,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/05/d/medium/030386507315780387_01.jpg
1163,23.400,Peugeot,2008 1.2 PureTech S&S,Gasolina,130,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/05/3/medium/030386508115780399_01.jpg
1164,40.995,Porsche,Boxster S PDK,Gasolina,315,140.000,Cordoba,2012,https://imgs.coches.com/coches/fotos/usados/2021/10/23/4/medium/029726381700-1626711205_678.jpg
1165,24.000,Porsche,Boxster 2.7 245,Gasolina,245,75.000,Lleida,2006,https://imgs.coches.com/coches/fotos/usados/2022/01/19/6/medium/9d263031f55276b29c763f89da875fbe.JPG
1166,29.800,Porsche,S Aut.,Gasolina,400,190.000,Sevilla,2013,https://imgs.coches.com/coches/fotos/usados/2021/12/28/f/medium/39adc43722979e8bd41c1c83c41241e2.jpg
1167,35.999,Porsche,Edition Aut.,Diesel,300,239.985,Cordoba,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/20/d/medium/84321d1500b858759147e8c12c6484c0.jpg
1168,21.100,Porsche,Boxster 2.7,Gasolina,240,151.150,Madrid,2006,https://imgs.coches.com/coches/fotos/usados/2022/01/18/5/medium/031097095314809963_01.jpg
1169,82.995,Porsche,E-Hybrid Aut.,Híbrido,462,9.990,"Palmas, Las",2020,https://imgs.coches.com/coches/fotos/usados/2021/12/31/f/medium/0307985203d2ca778fc693882848134fb5f80e8559_original.jpg
1170,94.990,Porsche,4 e-Hybrid Sport,Híbrido,462,30.000,Pontevedra,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/13/2/medium/61da162923f601e9fcd84656eeacf6fb.JPG
1171,139.999,Porsche,911 Carrera S Cabriolet,Gasolina,450,21.108,Alicante,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/26/3/medium/0307218493faadf15e56119f97bb6c0fb8c88dc849_original.jpg
1172,93.900,Porsche,Aut.,Gasolina,340,21.700,"Coruña, A",2019,https://imgs.coches.com/coches/fotos/usados/2021/12/25/9/medium/03071514015caac76b-ffa2-4b64-954a-62645f8f7f93_original.jpg
1173,24.700,Porsche,911 Carrera 4 Coupé,Gasolina,300,158.698,Madrid,2001,https://imgs.coches.com/coches/fotos/usados/2022/01/18/a/medium/031097055315448210_01.jpg
1174,109.950,Porsche,4 e-Hybrid Sport,Híbrido,462,19.500,Asturias,2020,https://imgs.coches.com/coches/fotos/usados/2021/11/18/7/medium/215280124adae6386369174042385409.jpg
1175,116.900,Porsche,Taycan Turbo,Eléctrico,680,22.000,"Palmas, Las",2020,https://imgs.coches.com/coches/fotos/usados/2021/10/27/a/medium/aabbceac9e7fd03f618f5388e848a99f.jpg
1176,12.700,Porsche,4.5 S,Gasolina,340,180.000,Malaga,2007,https://imgs.coches.com/coches/fotos/usados/2021/12/20/7/medium/030614977700-1639522599_135.jpg
1177,49.000,Porsche,911 Carrera Coupé,Gasolina,285,83.400,Malaga,1996,https://imgs.coches.com/coches/fotos/usados/2022/01/22/4/medium/031162491314313808_01.jpg
1178,43.980,Porsche,Edition Aut.,Diesel,300,80.000,Alicante,2015,https://imgs.coches.com/coches/fotos/usados/2021/11/27/4/medium/030269372615512599_01.jpg
1179,9.900,Porsche,,Gasolina,250,264.000,Madrid,2004,https://imgs.coches.com/coches/fotos/usados/2022/01/26/9/medium/ffad13c32766cf2a02a57ef0258cf56f.jpg
1180,48.990,Porsche,Macan S Aut.,Diesel,258,80.000,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/25/9/medium/a4fb5bac47c9a11daa1e1dcada3031bd.jpg
1181,72.900,Porsche,Macan Aut.,Gasolina,245,9.200,Tarragona,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/a67905a7b53133f5b57135f15e1f08aa.jpg
1182,73.900,Porsche,Macan Aut.,Gasolina,245,12.990,Tarragona,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/5/medium/1631f0faac26ed37a4bfc3d76dd79c33.jpg
1183,35.000,Porsche,Cayman,Gasolina,265,105.000,Lleida,2010,https://imgs.coches.com/coches/fotos/usados/2022/01/20/1/medium/7773d893747f091745c17c155473d578.JPG
1184,3.200,Renault,Scénic Grand 1.9DCI,Diesel,130,216.000,Granada,2007,https://imgs.coches.com/coches/fotos/usados/2022/01/22/5/medium/e04e10a3450826749eb2e8187ab9ed91.JPG
1185,6.390,Renault,Clio 1.5dCi eco2 Energy,Diesel,75,138.249,Madrid,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/26/6/medium/0312317220922e028506ea7575bbeb639bfe637f2b-6603123-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
1186,13.900,Renault,Mégane 1.3 TCe GPF,Gasolina,140,52.680,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2021/04/19/a/medium/ca605e2b7f735ab17ad68e4d8c57cfe2.jpg
1187,12.450,Renault,Captur 1.5dCi Ecoleader,Diesel,90,22.000,Barcelona,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/24/f/medium/ed594cdfaed5d1737fbed874363e5ebb.JPG
1188,10.990,Renault,Captur TCe eco2 Energy,Gasolina,90,120.000,Murcia,2014,https://imgs.coches.com/coches/fotos/usados/2022/01/21/e/medium/5f07c317b28ed538aa3e9ee96271bedb.jpg
1189,8.495,Renault,Kangoo Fg. 1.5dCi Profesional,Diesel,75,97.450,"Palmas, Las",2017,https://imgs.coches.com/coches/fotos/usados/2022/01/15/7/medium/03105681451e46f254c6000b8e6480daf3f4f72208_original.jpg
1190,4.499,Renault,Clio 1.4 Dynamique,Gasolina,100,180.000,Tenerife,2007,https://imgs.coches.com/coches/fotos/usados/2022/01/13/5/medium/3f7988a6d4bb124a74288a92b04d5355.JPG
1191,20.900,Renault,Captur Blue DCi Intens 70kW,Diesel,95,15.244,Murcia,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/17/c/medium/03058245134142cc3a-5925-49ba-b1df-c97e8f3b0a49_original.jpg
1192,10.890,Renault,Mégane 1.5dCi Energy Zen,Diesel,110,121.144,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/26/f/medium/0312319672f8f46e2880be598bb390a34d6b6c8f2d-6040532-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
1193,20.900,Renault,Captur Blue DCi Intens 70kW,Diesel,95,16.049,Murcia,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/10/9/medium/0304795847210e8390-63a8-4c98-8bdc-7c8832eadbf7_original.jpg
1194,20.900,Renault,Captur Blue DCi Intens 70kW,Diesel,95,23.143,Murcia,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/04/2/medium/0303849165bc8fd34c-55aa-47b5-b5a0-c67fdd16ef72_original.jpg
1195,20.900,Renault,Captur Blue DCi Intens 85kW,Diesel,115,13.750,Murcia,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/01/9/medium/0303373184c67ef250-bc14-45b7-a432-56b92ce23a54_original.jpg
1196,5.900,Renault,Clio 1.2 Authentique,Gasolina,75,103.595,Zaragoza,2010,https://imgs.coches.com/coches/fotos/usados/2021/11/09/c/medium/0299983269017d0060-7457-e866-494a-361530f39efb.jpg
1197,19.990,Renault,Espace 1.6dCi Energy Life,Diesel,130,81.248,Pontevedra,2017,https://imgs.coches.com/coches/fotos/usados/2021/11/05/1/medium/029943953375e145b75f2f1847141c0767cbb7bab5_original.jpg
1198,11.500,Renault,Mégane S.T. 1.5dCi Limited,Diesel,110,128.300,Huelva,2016,https://imgs.coches.com/coches/fotos/usados/2021/09/27/d/medium/d2e4bb32b5fd40839ffe052518adc2ca.jpg
1199,19.990,Renault,Master Fg. dCi 107kW P,Diesel,145,179.000,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/11/a/medium/030980888700-1631266635_421.jpg
1200,20.500,Renault,Master Fg. dCi 125 T L3H2,Diesel,125,235.000,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/11/2/medium/030980890900-1631203328_769.jpg
1201,8.990,Renault,Fluence 1.5dCi Dynamique,Diesel,110,86.332,Madrid,2011,https://imgs.coches.com/coches/fotos/usados/2022/01/18/4/medium/637f97f3956514ecdf293745377ca93a.jpg
1202,15.475,Renault,Mégane 1.5dCi Blue Business,Diesel,115,32.400,Cadiz,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/14/0/medium/406dae706885f8627ecbfe810fc203ac.jpg
1203,7.900,Renault,Laguna 2.0dCi Bose Edition,Diesel,175,168.823,Sevilla,2014,https://imgs.coches.com/coches/fotos/usados/2021/10/19/6/medium/02967795659ca11760-b056-4014-b13e-67e28272c839.jpg
1204,8.900,Seat,Exeo ST 2.0TDI CR Style,Diesel,143,137.000,Badajoz,2010,https://imgs.coches.com/coches/fotos/usados/2021/10/01/6/medium/cddbb79f0efd54a2e86616099d303e33.JPG
1205,11.900,Seat,Ibiza 1.0 S&S Style 75,Gasolina,75,45.000,Valencia,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/26/c/medium/175beca531d8ecebaf092595cd4efdf5.JPG
1206,3.700,Seat,Ibiza 1.4TDi Reference 80,Diesel,80,177.000,Barcelona,2008,https://imgs.coches.com/coches/fotos/usados/2022/01/24/2/medium/8e793775db217dc0efd588ca451a681f.png
1207,6.900,Seat,Altea XL 1.9TDI Family,Diesel,105,114.000,Barcelona,2009,https://imgs.coches.com/coches/fotos/usados/2022/01/20/8/medium/affa99eb2ecd7c79409ef209f3f3e583.jpg
1208,29.990,Seat,Ateca 2.0TDI CR S&S,Diesel,150,4.804,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/11/a/medium/100c659624b0bd5a3d14b0049a0ce1ee.jpg
1209,20.600,Seat,Arona 1.0 TGI S&S FR 90,Gasolina,90,17.500,Murcia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/07/7/medium/8c59acaa70f94506012f832ae5fe4f0d.jpg
1210,17.950,Seat,Arona 1.0 TSI Ecomotive,Gasolina,115,23.215,Valencia,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/0311556031245528-0180kyj_photo_02.jpg
1211,11.390,Seat,Toledo 1.2 TSI Reference 90,Gasolina,90,46.343,Murcia,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/21/6/medium/0311559007127115-20211027_171607.jpg
1212,14.990,Seat,León ST 2.0TDI CR S&S,Diesel,150,105.000,Zaragoza,2014,https://imgs.coches.com/coches/fotos/usados/2021/11/22/d/medium/d5d18ecca20ff861a1aecf4d7bbdcece.JPG
1213,21.390,Seat,León 1.5 EcoTSI S&S FR,Gasolina,150,29.000,Malaga,2020,https://imgs.coches.com/coches/fotos/usados/2021/11/06/6/medium/0299640777535f374c660053cc0bd0f1fa2f0489ba_original.jpg
1214,13.900,Seat,León ST 1.6TDI CR S&S,Diesel,115,129.000,Sevilla,2017,https://imgs.coches.com/coches/fotos/usados/2021/10/28/2/medium/4b11a181f5c8433eeea4f4828395edcf.jpg
1215,7.600,Seat,Exeo 2.0TDI CR Style,Diesel,120,210.000,Sevilla,2011,https://imgs.coches.com/coches/fotos/usados/2021/09/30/c/medium/812f984263d974a559696a4b1237712f.jpg
1216,18.990,Seat,Ateca 1.6TDI CR S&S,Diesel,115,99.000,Badajoz,2018,https://imgs.coches.com/coches/fotos/usados/2021/09/19/3/medium/3cad6b53b87c7e44683ee71bf30cd43e.jpeg
1217,8.000,Seat,Ibiza 1.4TDI CR S&S,Diesel,90,111.404,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2021/08/31/f/medium/d4077c290788366a11b50f744cdc14cc.jpg
1218,16.700,Seat,León 2.0TDI CR S&S FR,Diesel,150,82.808,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/0311561081261317-4267JZG_01.jpg
1219,9.990,Seat,Ibiza 1.2 Tsi Style 85,Gasolina,85,92.000,Barcelona,2015,https://imgs.coches.com/coches/fotos/usados/2022/01/15/4/medium/be487712eb82b95807f930e9e414100c.jpg
1220,14.390,Seat,León 2.0TDI CR S&S FR,Diesel,150,179.990,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/10/5/medium/d84131cd1e3d28959cb42af99c2cc6d6.jpg
1221,23.600,Seat,León 1.5 TSI S&S FR 150,Gasolina,150,19.000,Cadiz,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/14/7/medium/59f8e5eb670fcf391fdf01921f651722.jpg
1222,14.900,Seat,León 1.6TDI CR S&S,Diesel,115,71.000,Alicante,2017,https://imgs.coches.com/coches/fotos/usados/2021/11/25/1/medium/897e92f7fac36d8b3477f1224658660b.jpg
1223,13.990,Seat,Arona 1.0 TSI Ecomotive,Gasolina,95,39.327,"Palmas, Las",2017,https://imgs.coches.com/coches/fotos/usados/2021/10/05/f/medium/413c60eba68cf94044c2b4090610979b.jpg
1224,12.500,Skoda,Fabia 1.0 TSI Ambition,Gasolina,95,19.600,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/18/f/medium/cdb996159c023fc40694ecc2546244b4.JPG
1225,16.700,Skoda,Fabia 1.0 TSI Monte Carlo,Gasolina,95,7.263,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/26/6/medium/0307244613313e66e4-8e7b-4335-b4e0-4b582dfafeb9_original.jpg
1226,12.990,Skoda,Octavia 2.0TDI CR Like DSG,Diesel,150,159.000,Barcelona,2017,https://imgs.coches.com/coches/fotos/usados/2021/12/01/c/medium/db5b472db0211dd5f025ea6cc5ad2cb9.jpg
1227,20.490,Skoda,Scala 1.5 TSI Ambition DSG,Gasolina,150,15.603,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2021/11/04/2/medium/3de8aae20a962449744a1702ad1e5eaf.JPG
1228,9.700,Skoda,Fabia 1.0 MPI Ambition,Gasolina,75,62.149,Valencia,2018,https://imgs.coches.com/coches/fotos/usados/2021/12/02/b/medium/0303474967017d76d5-8581-ff6d-6552-35babd82eae0.jpg
1229,33.700,Skoda,Octavia Combi 1.4TSI PHEV,Híbrido,204,250,Cantabria,2020,https://imgs.coches.com/coches/fotos/usados/2021/08/10/d/medium/1d08a358ee15f3988d956fb49541d0be.jpg
1230,14.500,Skoda,Octavia 1.0 TSI Ambition DSG,Gasolina,115,27.916,Pontevedra,2019,https://imgs.coches.com/coches/fotos/usados/2021/07/30/0/medium/0284001090017af30b-157d-540d-05c8-8daf4b220512.jpg
1231,6.995,Skoda,Octavia 2.0TDI RS 170,Diesel,170,208.000,Cordoba,2008,https://imgs.coches.com/coches/fotos/usados/2021/10/23/1/medium/029726968500-1618397932_809.jpg
1232,14.200,Skoda,Fabia 1.0 TSI Ambition Plus,Gasolina,95,13.000,Pontevedra,2021,https://imgs.coches.com/coches/fotos/usados/2021/05/07/7/medium/027008363701794256-17bc-db52-cc5b-b166982113e2.jpg
1233,14.490,Skoda,Octavia 2.0TDI RS DSG,Diesel,184,169.000,Madrid,2014,https://imgs.coches.com/coches/fotos/usados/2022/01/10/3/medium/2612707d490bdecd502f8fb9fff72de7.jpg
1234,19.300,Skoda,Scala 1.0 TSI Sport 81kW,Gasolina,110,12.000,Pontevedra,2021,https://imgs.coches.com/coches/fotos/usados/2021/05/02/f/medium/02692177570178b5d9-ce30-dd71-ae20-7510d99d53ec.jpg
1235,8.700,Skoda,Fabia 1.0 MPI Ambition,Gasolina,75,87.769,Sevilla,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/25/9/medium/418723ed0160743f198cb1440f59e7a8.jpg
1236,19.900,Skoda,Scala 1.0 TSI Sport 81kW,Gasolina,110,5.500,Badajoz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/12/4/medium/aa2b3afc9ca429816e5c48e49c58ba0d.JPG
1237,12.800,Skoda,Fabia 1.0 TSI Ambition,Gasolina,95,22.770,Badajoz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/10/f/medium/051c5dc240b01bf25a00a9d25826a6f9.JPG
1238,18.000,Skoda,Scala 1.0 TSI Ambition DSG,Gasolina,110,23.322,Badajoz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/10/7/medium/6ba096c1aeac67fbb415307ee5666cb1.JPG
1239,14.000,Skoda,Yeti Outdoor 2.0TDI,Diesel,110,96.187,Badajoz,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/10/2/medium/a447cc3bf29f8387049ba6623c7f36f8.JPG
1240,2.290,Skoda,Fabia 1.4 Comfort 75,Gasolina,75,153.392,Almeria,2004,https://imgs.coches.com/coches/fotos/usados/2022/01/08/9/medium/e0deaff3b0002e0547ab0c33356a4282.jpg
1241,11.990,Skoda,Octavia Combi 1.6TDI CR,Diesel,110,104.000,Guipuzcoa,2016,https://imgs.coches.com/coches/fotos/usados/2021/11/04/e/medium/029927528700-1635406157_794.jpg
1242,21.500,Skoda,Octavia 2.0TDI Ambition,Diesel,115,21.986,Zaragoza,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/14/3/medium/0310208495m_img_114_2601_47192_1642064206.jpg
1243,19.000,Skoda,Karoq 1.5 TSI Ambition ACT,Gasolina,150,44.338,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/18/c/medium/031097465316026793_01.jpg
1244,13.295,Smart,Fortwo Coupé Electric Drive,Eléctrico,82,32.810,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2021/11/27/2/medium/0302712672WME4533911K218904_1.jpg
1245,12.990,Smart,Forfour 66,Gasolina,90,26.720,Jaen,2019,https://imgs.coches.com/coches/fotos/usados/2021/10/16/e/medium/02962059251Y224310_012.jpg
1246,15.500,Smart,Forfour Electric Drive,Eléctrico,82,40.310,Barcelona,2017,https://imgs.coches.com/coches/fotos/usados/2021/06/09/0/medium/02758172153724KCS_01.jpg
1247,14.995,Smart,Fortwo Coupé 80 Brabus Aut.,Gasolina,109,87.259,"Palmas, Las",2017,https://imgs.coches.com/coches/fotos/usados/2022/01/20/7/medium/03113957858f2a0905ad61366b9a48a315c4d6927d_original.jpg
1248,20.900,Smart,Forfour EQ,Eléctrico,82,6,Cordoba,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/10/4/medium/0304761017W1A4530911Y244047_1.jpg
1249,19.000,Smart,Fortwo Coupé EQ Passion,Eléctrico,82,3.300,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/24/9/medium/22c9c1fa5ac70c029cde6a4e9772865e.jpg
1250,23.400,Smart,Fortwo Coupé EQ,Eléctrico,82,5,Toledo,2021,https://imgs.coches.com/coches/fotos/usados/2021/10/14/9/medium/02958853379390LPD_01.jpg
1251,15.900,Smart,Fortwo Cabrio Electric Drive,Eléctrico,82,3.733,Cadiz,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/11/5/medium/0309796975K386651_01.jpg
1252,14.998,Smart,Fortwo Cabrio EQ Passion,Eléctrico,82,4.000,Valencia,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/16/7/medium/0c440cb3844d92a2213d3462c46a1788.jpg
1253,10.990,Smart,Fortwo Cabrio Brabus,Gasolina,102,98.230,Madrid,2015,https://imgs.coches.com/coches/fotos/usados/2022/01/10/2/medium/0309734817d1599fe771b569747509feb171ef3a69_original.jpg
1254,15.318,Smart,Fortwo Cabrio Electric Drive,Eléctrico,82,7.972,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/18/a/medium/031096710115512047_01.jpg
1255,2.700,Smart,Fortwo Cabrio 45 Pure Aut.,Gasolina,61,177.591,Madrid,2003,https://imgs.coches.com/coches/fotos/usados/2022/01/18/8/medium/031097094714743294_01.jpg
1256,13.490,Smart,Fortwo Coupé EQ Passion,Eléctrico,82,10.072,Valencia,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/25/a/medium/aebe58349b7e4026ac82e420a0a223a9.jpg
1257,15.190,Smart,Fortwo Cabrio EQ,Eléctrico,82,11.561,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/26/e/medium/031232497881c2899f953f689b0accc45c534825ac-6587036-a8f598e875d5749e3dde1b634992b7fc34ec90d6-vehicle-gallery-big.jpg
