Precio (€),Marca,Modelo,Motor,Potencia (cv),Km,Ciudad,Año,Image
5.000,Lexus,LS 430,Gasolina,281,201.000,Madrid,2001,https://imgs.coches.com/coches/fotos/usados/2022/01/21/1/medium/40110c2ede3a7d2c705aefa42e4eee6d.jpeg
29.695,Lexus,UX 250h Business 2WD,Híbrido,184,17.390,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/13/3/medium/03101431671642008824519.jpg
30.990,Lexus,NX 300h Business,Híbrido,197,13.408,Barcelona,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/0311548651714046-662758_1_banner_281696x128029_.JPG
30.990,Lexus,NX 300h Business,Híbrido,197,12.656,Barcelona,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/21/2/medium/0311548613704137-662758_1_banner_281696x128029_.JPG
64.500,Lexus,RX 450h F Sport,Híbrido,313,5.000,Barcelona,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/6/medium/0311547359739810-692548_1_281696x128029_.JPG
58.000,Lexus,RC F Carbon Package,Gasolina,468,51.947,Barcelona,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/21/6/medium/0311546061734175-734175_1_281696x128029_.JPG
15.990,Mazda,6 Wagon 2.5,Gasolina,192,93.577,Madrid,2014,https://imgs.coches.com/coches/fotos/usados/2022/01/26/4/medium/03123237848564094031c37e6107a7998934d8a8ac-6571548-a8f598e875d5749e3dde1b634992b7fc34ec90d6-vehicle-gallery-big.jpg
15.900,Mazda,3 1.5 Style 77kW,Diesel,105,14.524,Alicante,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/21/4/medium/03115611671185025-001.jpg
13.900,Mazda,2 1.5 Skyactiv-g Black,Gasolina,90,12.300,Valencia,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/23/e/medium/f66c2a179bea59bb9a9f83f9edf8efa4.JPG
6.450,Mazda,6 2.0CRTD Active,Diesel,140,169.839,Sevilla,2009,https://imgs.coches.com/coches/fotos/usados/2021/09/30/1/medium/3111ae84fd8b5654b5ceb32dd7d987f4.jpg
16.900,Mazda,CX-5 2.2DE Style +,Diesel,150,110.000,Sevilla,2014,https://imgs.coches.com/coches/fotos/usados/2021/05/21/4/medium/074cdf91aebfda8577e6c17d5749c648.jpg
15.500,Mazda,CX-3 2.0 Skyactiv-G,Gasolina,121,32.000,Jaen,2018,https://imgs.coches.com/coches/fotos/usados/2021/12/01/e/medium/4365629bf09bbc5ce81c0003a4eda57b.jpg
14.890,Mazda,CX-3 2.0 Style 2WD 120,Gasolina,120,97.000,Granada,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/25/7/medium/4339339bf8f12896ed2f3070ab2a6e2a.jpg
22.990,Mazda,CX-30 2.0 Skyactiv-X Zenith,Gasolina,180,6.837,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/26/6/medium/031231791015f8e8d867dafa8ba14e6c3088b5c9b1-5869446-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
22.690,Mazda,CX-30 2.0 Skyactiv-X Zenith,Gasolina,180,11.348,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/26/2/medium/031231791469d04adbc177359553e8a495168dd560-5886058-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
8.950,Mazda,CX-7 2.2CRTD Style,Diesel,173,138.000,Barcelona,2011,https://imgs.coches.com/coches/fotos/usados/2022/01/25/c/medium/734668140681a9c30995c18c020e4a1f.jpeg
24.500,Mazda,CX-30 2.0 Skyactiv-X,Gasolina,186,10.234,"Palmas, Las",2021,https://imgs.coches.com/coches/fotos/usados/2022/01/11/5/medium/6c6515b823db9a9bf171f5217990beea.jpg
24.500,Mazda,CX-30 2.0 Skyactiv-X,Gasolina,186,4.352,"Palmas, Las",2021,https://imgs.coches.com/coches/fotos/usados/2022/01/11/8/medium/f2d65dc17e3bf56a2ae597eeb23d91e3.jpg
23.600,Mazda,CX-30 2.0 Skyactiv-G,Gasolina,122,10.800,Zaragoza,2020,https://imgs.coches.com/coches/fotos/usados/2021/07/10/4/medium/0280961880017a8aa2-80a6-5659-409f-e2717e3dc59f.jpg
25.300,Mazda,3 Sedán 2.0 Skyactiv-X,Gasolina,180,100,Alava,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/14/4/medium/421df5a8fab3d2b08c67736f13de5480.png
7.995,Mazda,MX-5 1.6 16v Active,Gasolina,110,65.000,Barcelona,2004,https://imgs.coches.com/coches/fotos/usados/2022/01/13/c/medium/0216a58b55ae30c531f50addb180b597.jpeg
26.600,Mazda,CX-30 2.0 Skyactiv-X,Gasolina,186,5,Avila,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/07/e/medium/88037fc7b6ffdebcea7d8d9dc2e111ac.jpg
14.500,Mazda,2 1.5 Skyactiv-g Zenith,Gasolina,90,55.000,Lleida,2019,https://imgs.coches.com/coches/fotos/usados/2021/11/29/0/medium/a6b5fb3fcb25493dea557851ed560405.jpg
6.900,Mazda,RX-8 231,Gasolina,231,133.278,Madrid,2004,https://imgs.coches.com/coches/fotos/usados/2022/01/18/c/medium/031097094314556466_01.jpg
6.500,Mazda,3 1.6 Active,Gasolina,105,135.000,Madrid,2010,https://imgs.coches.com/coches/fotos/usados/2021/12/17/5/medium/1844832206fe852adf6b519dcf460f40.jpeg
32.300,Mazda,CX-5 2.2 Skyactiv-D,Diesel,150,5,Avila,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/21/8/medium/174276528e9002da62a9f9ec3f37cd43.jpg
54.000,Mercedes,Clase GLE 350d 4Matic Aut.,Diesel,272,59.000,Sevilla,2019,https://imgs.coches.com/coches/fotos/usados/2021/11/26/8/medium/c07a28da0e24e2bf574e6733c2e5b37f.jpg
38.890,Mercedes,Clase C 300 9G-Tronic,Gasolina,258,9.300,Malaga,2020,https://imgs.coches.com/coches/fotos/usados/2021/11/04/4/medium/029923816911423425_01.jpg
159.495,Mercedes,EQS 580 4Matic,Eléctrico,523,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/13/2/medium/e2a8706d000197d6adf563fa8723a66a.PNG
2.500,Mercedes,Clase CLK 230 K,Gasolina,193,190.000,Girona,1999,https://imgs.coches.com/coches/fotos/usados/2022/01/23/e/medium/30ce17db8cfd40067cebd0a114e5c6fa.jpg
42.900,Mercedes,Clase CLS 300d Aut.,Diesel,245,139.500,Alicante,2019,https://imgs.coches.com/coches/fotos/usados/2021/11/13/a/medium/030066936713910227_01.jpg
23.590,Mercedes,Clase A 180d 7G-DCT,Diesel,116,121.000,Malaga,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/22/1/medium/0311726137ece2983d64a7a2132cbcbe0b2813d046_original.jpg
72.995,Mercedes,EQC 400 4MATIC,Eléctrico,408,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/14/7/medium/b704d8964603ed955b3f8e36c84a3a8a.jpg
37.195,Mercedes,Clase A 180d 8G-DCT,Diesel,116,0,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/30/2/medium/aaa074ba92e6575f207fcb31da9a4560.PNG
18.990,Mercedes,Clase CLA 200d,Diesel,136,190.000,Sevilla,2017,https://imgs.coches.com/coches/fotos/usados/2021/12/29/e/medium/8501d330d28095830405c9295287684b.jpeg
23.995,Mercedes,Clase GLA 200d 7G-DCT,Diesel,136,70.350,Murcia,2017,https://imgs.coches.com/coches/fotos/usados/2021/12/18/9/medium/2e8915674af6413c798e686b85fb9841.JPG
17.899,Mercedes,Clase A 200d,Diesel,136,76.976,Malaga,2016,https://imgs.coches.com/coches/fotos/usados/2021/12/14/d/medium/28e00cbeda2856fc3becf4d4f7551e2c.jpg
28.500,Mercedes,Clase E Cabrio 220d,Diesel,170,56.000,Navarra,2015,https://imgs.coches.com/coches/fotos/usados/2021/12/15/c/medium/412eb0d17ba23b41cf62253fb5c421bc.png
51.595,Mercedes,EQA 250,Eléctrico,190,0,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/19/5/medium/09ca9fd6bdbc6d48275bb7265009c58c.jpg
24.750,Mercedes,Clase GLA 200d AMG Line,Diesel,136,105.826,Sevilla,2016,https://imgs.coches.com/coches/fotos/usados/2021/11/17/a/medium/0b3a132d04120078b3615427eaaa0aef.jpg
41.695,Mercedes,Clase GLC 220d 4Matic Aut.,Diesel,170,76.796,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2021/09/30/0/medium/0293673615WDC2539051F354738_1.jpg
27.890,Mercedes,Clase A 180d 7G-DCT,Diesel,116,48.981,Malaga,2019,https://imgs.coches.com/coches/fotos/usados/2021/11/08/9/medium/029985086713844254_01.jpg
24.710,Mercedes,Vito Tourer 111 CDI Pro,Diesel,114,53.388,Sevilla,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/31/d/medium/8700774fe0d117fa4addf3220fdfdf59.jpg
50.374,Mercedes,Clase C Estate 63 AMG 7G,Gasolina,476,68.442,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/18/a/medium/031094833713507450_01.jpg
44.000,Mercedes,Clase E 220d 9G-Tronic 194,Diesel,194,23.000,Sevilla,2018,https://imgs.coches.com/coches/fotos/usados/2021/08/11/9/medium/168c996d06f38bf9859551865058090f.jpg
20.900,Mercedes,Clase C Estate 220d 7G,Diesel,170,145.877,Sevilla,2016,https://imgs.coches.com/coches/fotos/usados/2021/09/18/4/medium/02914314731367JVC_01.jpg
11.200,Mitsubishi,Space 120 MPI Motion,Gasolina,71,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/01/2/medium/b0ede314930027d392e10b8cd50ae908.jpeg
10.800,Mitsubishi,Space 120 MPI Motion,Gasolina,71,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/01/e/medium/b55a2431543917ad9d1fc86ca2084f2e.jpg
21.000,Mitsubishi,ASX 200 MPI Spirit,Gasolina,150,6,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/01/c/medium/0e4cbcc183fd1fcd804af1135539431c.jpg
40.500,Mitsubishi,PHEV Kaiteki + 4WD,Híbrido,188,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/01/6/medium/0da3be8afa80b77a192ed6523111818e.jpg
25.990,Mitsubishi,PHEV Motion 4WD,Híbrido,230,43.000,Madrid,2018,https://imgs.coches.com/coches/fotos/usados/2021/11/30/a/medium/988c91003d90ce159707ef5bdec6be52.jpg
17.495,Mitsubishi,ASX 160 MPI Motion,Gasolina,117,39.000,Madrid,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/20/e/medium/0311233255fa86795f9f18e7a2bb25602aeef8afc5_original.jpg
38.999,Mitsubishi,3.2DI-D Kaiteki 5AT,Diesel,190,36.000,Malaga,2016,https://imgs.coches.com/coches/fotos/usados/2021/12/13/7/medium/fc0379daf3266e201fff8f5b19f700d9.jpeg
3.200,Mitsubishi,Colt 1.1 ClearTec Invite,Gasolina,75,193.512,Madrid,2009,https://imgs.coches.com/coches/fotos/usados/2022/01/18/b/medium/031097320916632903_01.jpg
23.500,Mitsubishi,3.2DI-D Spirit,Diesel,200,119.000,Madrid,2014,https://imgs.coches.com/coches/fotos/usados/2022/01/18/8/medium/031085614100-1631697476_199.jpg
14.800,Mitsubishi,3.2DI-D Spirit 200,Diesel,200,200.000,Sevilla,2015,https://imgs.coches.com/coches/fotos/usados/2022/01/11/a/medium/3b32a655f828fd1b776f3dab00f4fe92.jpg
27.990,Mitsubishi,L200 2.2DI-D Doble Cabina,Diesel,150,39.174,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/30/9/medium/0307782067m_img_176_1773_88694_1640797284.jpg
12.900,Mitsubishi,3.2DI-D Motion,Diesel,200,300.000,Almeria,2009,https://imgs.coches.com/coches/fotos/usados/2021/12/16/2/medium/557639ca45f5cb10f5f11658e9fd35e4.jpg
12.500,Mitsubishi,ASX 160 MPI Challenge,Gasolina,117,130.000,Lleida,2012,https://imgs.coches.com/coches/fotos/usados/2021/11/30/e/medium/fd751219425dacb3aab9152826a2e5c5.jpg
21.500,Mitsubishi,220DI-D Kaiteki 6AT,Diesel,150,84.250,Asturias,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/22/2/medium/1dfe1f71a582eb5e912a2f292e2b6015.jpg
19.000,Mitsubishi,3.2DI-D Spirit,Diesel,200,143.000,Madrid,2014,https://imgs.coches.com/coches/fotos/usados/2021/11/26/b/medium/0302524161017d297d-033f-2416-b17c-a08fb0de9f57.jpg
33.990,Mitsubishi,Evolution MR CVT,Gasolina,295,134.990,Madrid,2009,https://imgs.coches.com/coches/fotos/usados/2022/01/10/b/medium/030973373971eac843ed21b3a640cffb3ac55e09ab_original.jpg
24.995,Mitsubishi,3.2DI-D Spirit,Diesel,200,48.147,Valencia,2015,https://imgs.coches.com/coches/fotos/usados/2021/12/01/d/medium/03033393325253770c541b6c8d941a1d480a67ba3c_original.jpg
14.860,Mitsubishi,ASX 160 MPI Motion,Gasolina,117,51.942,Madrid,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/18/a/medium/031095989116352983_01.jpg
5.999,Mitsubishi,iO 2.0 GDI Base,Gasolina,125,259.000,Salamanca,2001,https://imgs.coches.com/coches/fotos/usados/2021/11/16/c/medium/a66d698283c4533a2a57afe110cf79d1.JPG
19.500,Mitsubishi,L200 2.5DI-D Double Cab,Diesel,154,143.000,Jaen,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/21/7/medium/81884d339701772180a5b40a9a52c5d8.jpg
6.200,MINI,Mini Mini Cooper,Gasolina,120,140.000,Barcelona,2007,https://imgs.coches.com/coches/fotos/usados/2021/12/05/7/medium/0303938903c52eb75d3755f698138f8045f992e0ec_original.jpg
15.500,MINI,Mini Mini One,Gasolina,102,55.000,Tarragona,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/21/9/medium/f77f9fd8d862448ea5d327d33049cac0.JPG
19.900,MINI,Mini Mini One,Gasolina,102,38.741,Malaga,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/09/5/medium/1cfa373bf2aa06581481fbd020de57c9.JPG
28.900,MINI,Mini Countryman Mini Cooper Aut.,Gasolina,136,18.090,Toledo,2020,https://imgs.coches.com/coches/fotos/usados/2021/10/16/2/medium/029623615112148353_01.jpg
15.500,MINI,Mini Mini One,Gasolina,102,37.200,Toledo,2018,https://imgs.coches.com/coches/fotos/usados/2021/10/19/1/medium/0296767311017c5b3e-0329-b4e2-0080-4751dfc63103.jpg
8.500,MINI,Mini Mini Cooper S,Gasolina,170,113.000,Pontevedra,2005,https://imgs.coches.com/coches/fotos/usados/2022/01/23/b/medium/e8c050597c2867c2f990e8aae75ff222.jpg
12.900,MINI,Mini Countryman Mini Cooper D,Diesel,112,144.256,Granada,2014,https://imgs.coches.com/coches/fotos/usados/2021/07/26/b/medium/29c2daabfc15b9c772dbffc9dfefb1b1.JPG
10.900,MINI,Mini Mini Clubman One D,Diesel,116,194.000,Asturias,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/04/4/medium/ca10862d135016fdfcd2dcfc5f0820e4.jpeg
4.500,MINI,Mini Mini Cooper,Gasolina,115,152.000,Jaen,2002,https://imgs.coches.com/coches/fotos/usados/2021/12/24/1/medium/108f6903b20bff1843a4c73266941cf6.jpg
6.900,MINI,Mini Mini One,Gasolina,98,126.000,Barcelona,2010,https://imgs.coches.com/coches/fotos/usados/2022/01/22/e/medium/445f6b6809b69bc34d6cfd50cc7dcc21.JPG
4.900,MINI,Mini Mini One D,Diesel,75,190.729,Madrid,2004,https://imgs.coches.com/coches/fotos/usados/2022/01/18/d/medium/031097540916505950_01.jpg
5.490,MINI,Mini Mini Cooper,Gasolina,115,134.000,Madrid,2005,https://imgs.coches.com/coches/fotos/usados/2021/12/05/3/medium/d175112c772fc429acc1285c547ed658.jpg
12.900,MINI,Mini Countryman Mini Cooper D ALL4,Diesel,112,103.500,Murcia,2012,https://imgs.coches.com/coches/fotos/usados/2021/11/02/7/medium/1c40f890527fa22aa5f52dbb3e8cbbf0.jpg
7.990,MINI,Mini Mini One,Gasolina,98,93.000,Lleida,2010,https://imgs.coches.com/coches/fotos/usados/2021/10/26/e/medium/14d5371172428b38d9e85af049d96408.JPG
5.750,MINI,Mini Mini Cooper,Gasolina,120,170.000,Valencia,2008,https://imgs.coches.com/coches/fotos/usados/2022/01/26/6/medium/ec07e43ecfe20e3bafbd70b89575e7a7.jpg
5.750,MINI,Mini Mini Cooper,Gasolina,120,170.000,Valencia,2008,https://imgs.coches.com/coches/fotos/usados/2022/01/26/9/medium/84d43e715ac41e3d438a26975cc18575.jpg
5.750,MINI,Mini Mini Cooper,Gasolina,120,170.000,Valencia,2008,https://imgs.coches.com/coches/fotos/usados/2022/01/25/7/medium/579d8c0bf02320b00ff0869334f86ecc.jpg
5.750,MINI,Mini Mini Cooper,Gasolina,120,170.000,Valencia,2008,https://imgs.coches.com/coches/fotos/usados/2022/01/25/7/medium/ed2027d716faea7cc33285cd4806a558.jpg
17.400,MINI,Mini Mini Cooper Aut.,Gasolina,136,68.000,Madrid,2016,https://imgs.coches.com/coches/fotos/usados/2022/01/22/7/medium/5b04ef8ac25cf2389c448c69077cdc71.jpg
13.450,MINI,Mini Countryman Mini Cooper S 184,Gasolina,184,155.000,Salamanca,2013,https://imgs.coches.com/coches/fotos/usados/2022/01/19/a/medium/82d38f9409165477fb856af8a855de73.JPG
6.990,Nissan,Navara 2.5dCi SE King Cab,Diesel,174,200.000,Madrid,2005,https://imgs.coches.com/coches/fotos/usados/2021/11/04/6/medium/d29197848c2674c28f6b71825fdbdbb8.jpeg
11.995,Nissan,Qashqai Q+2 1.6dCi S&S,Diesel,130,142.000,Murcia,2013,https://imgs.coches.com/coches/fotos/usados/2022/01/24/7/medium/a2b506d9fd2506257d2e087de121ff5c.JPG
25.569,Nissan,Navara 2.3dCi Doble Cabina,Diesel,161,1,Vizcaya,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/8/medium/0311563093498766-ex0.jpg
15.344,Nissan,Micra IG-T Acenta 92,Gasolina,92,1,Vizcaya,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/e/medium/0311563089498715-portada.jpg
10.450,Nissan,Murano 2.5dCi Tekna,Diesel,190,210.000,Barcelona,2012,https://imgs.coches.com/coches/fotos/usados/2022/01/18/d/medium/50fece4249968f03e23240949bb9e226.JPG
16.900,Nissan,Juke 1.6 N-Connecta 4x2,Gasolina,112,29.990,Huelva,2019,https://imgs.coches.com/coches/fotos/usados/2021/10/26/8/medium/eaf61de267e569299c3543d0b8a460c7.jpeg
15.800,Nissan,Qashqai 1.5dCi Acenta 4x2,Diesel,110,137.918,Ciudad Real,2018,https://imgs.coches.com/coches/fotos/usados/2021/07/12/f/medium/d1a10b823461070488cd68949faa4c59.jpeg
15.800,Nissan,Juke 1.5dCi Acenta 4x2,Diesel,110,79.200,Huelva,2019,https://imgs.coches.com/coches/fotos/usados/2021/06/26/5/medium/0c6f421505aacd47f848e755485276a8.JPG
25.990,Nissan,X-Trail 1.3 DIG-T Tekna 4x2,Gasolina,160,39.340,Sevilla,2020,https://imgs.coches.com/coches/fotos/usados/2021/06/11/2/medium/6e3461fa141369577efb0722fc81761c.jpeg
11.790,Nissan,Qashqai Q+2 1.6 S&S Acenta,Gasolina,117,74.000,Barcelona,2012,https://imgs.coches.com/coches/fotos/usados/2022/01/14/d/medium/7a826e44ff4dd75fbe2be9b2305a1a79.jpg
22.331,Nissan,Juke 1.0 DIG-T Acenta 4x2,Gasolina,114,1,Vizcaya,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/a/medium/0311563091498737-iris_28629.jpg
22.331,Nissan,Juke 1.0 DIG-T Acenta 4x2,Gasolina,114,1,"Rioja, La",2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/e/medium/0311563015498737-iris_28629.jpg
17.900,Nissan,Qashqai 1.5dCi Acenta 4x2,Diesel,110,78.163,Badajoz,2018,https://imgs.coches.com/coches/fotos/usados/2022/01/02/f/medium/a6e3d450b212d7f6f4c2f639b2a6a3de.jpg
18.900,Nissan,Qashqai 1.3 DIG-T N-Motion,Gasolina,140,43.000,Jaen,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/15/f/medium/bf39d9f3b6d745aff7bb46bed6a9273c.jpg
4.800,Nissan,Terrano 2.7 TD Comfort,Diesel,100,155.000,Sevilla,2000,https://imgs.coches.com/coches/fotos/usados/2021/12/10/9/medium/40030921b7aafb25bf9692b378420980.jpg
22.000,Nissan,Qashqai 1.5dCi N-Connecta,Diesel,115,52.200,Sevilla,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/25/e/medium/7e2708c48d124234be93efbdc48437e6.jpeg
14.900,Nissan,Qashqai 1.5dCi Acenta 4x2,Diesel,110,130.500,Toledo,2015,https://imgs.coches.com/coches/fotos/usados/2022/01/22/8/medium/9a186fedc1699a76cb223cbb4ce4dfc8.jpg
20.610,Nissan,Qashqai 1.3 DIG-T,Gasolina,140,19.371,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/11/1/medium/030987235303e9480a-30ca-461a-955c-c1a1f55a70c7_original.jpg
20.250,Nissan,X-Trail 2.0 dCi N-Connecta,Diesel,177,95.000,Valencia,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/11/f/medium/030987236739d00fe4-c410-4a35-9aba-0c9cb55829bc_original.jpg
28.595,Nissan,Qashqai 1.3 DIG-T mHEV 12V,Gasolina,158,1,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/11/b/medium/0309805477017e436f-6e0d-42a4-20e8-490de4b7b8ed.jpg
28.900,Opel,Grandland PHEV 1.6 Turbo,Híbrido,225,3,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/03/26/4/medium/0262963539017868da-86d2-f662-f69a-a6038e802492.jpg
1.700,Opel,Astra 1.7CDTi 16v Edition,Diesel,80,190.000,Valencia,2003,https://imgs.coches.com/coches/fotos/usados/2022/01/17/1/medium/1655375cf18060f27163e11f4b6cae90.JPG
27.400,Opel,Combo -e Life Elegance Plus,Eléctrico,136,0,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/11/7/medium/030481176915887388_01.jpg
27.750,Opel,Mokka -e GS Line-e,Eléctrico,136,10,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/10/a/medium/48b367f14484f6609abb14c0e966ede3.JPG
29.990,Opel,Grandland PHEV 1.6 Turbo,Híbrido,225,3.500,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/18/7/medium/031087847916444962_01.jpg
22.850,Opel,Grandland 1.2T S&S 2020,Gasolina,130,10,Valencia,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/17/1/medium/e89294aa6b311f95095815d8373e78c4.JPG
20.700,Opel,Grandland 1.2T S&S Edition 130,Gasolina,130,10,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/14/0/medium/7e5e27d84136917064a80c7626873206.JPG
17.400,Opel,Astra ST 1.2T S/S,Gasolina,145,37.200,Murcia,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/10/6/medium/4ac18a6de6681a65a76187a1712351a6.jpg
15.900,Opel,Corsa 1.2T XHL S/S,Gasolina,100,38.000,Sevilla,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/30/0/medium/a0fc995ad6dc80a2b0dd4036075dc235.jpg
22.800,Opel,Grandland 1.5CDTi S&S,Diesel,130,21.589,Alicante,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/19/4/medium/030611873767ae460e-4dd4-48c7-abc8-6fa5f2464225_original.jpg
15.900,Opel,Astra ST 1.2T S/S,Gasolina,145,45.000,Valencia,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/24/f/medium/b868c6a4f416c4195ad06f36abbd9e04.JPG
14.500,Opel,Zafira Tourer 1.6CDTi S/S,Diesel,136,129.183,Valladolid,2016,https://imgs.coches.com/coches/fotos/usados/2021/12/18/7/medium/03059018131639755755846.jpg
15.500,Opel,Astra 1.0T S/S 120,Gasolina,105,37.171,Valladolid,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/18/b/medium/03059017971639753921641.jpg
14.700,Opel,Corsa 1.2T XHL S/S,Gasolina,100,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/11/3/medium/030481174715887307_01.jpg
11.500,Opel,Corsa 1.4 Selective Pro 90,Gasolina,90,15.000,Pontevedra,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/01/7/medium/0303363756c90545586055af51535e19cfcecb4a61_original.jpg
17.700,Opel,Corsa 1.2T XHL S/S,Gasolina,100,48,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/21/e/medium/0301837095dedb2732-9147-42c8-b64e-bad8c5e4af36_original.jpg
16.900,Opel,Crossland X 1.2T S&S Design,Gasolina,110,58.886,Alicante,2019,https://imgs.coches.com/coches/fotos/usados/2021/11/18/1/medium/0301441821232854f3-4e32-4bf3-824d-af1df29f7578_original.jpg
13.850,Opel,Corsa 1.2 XEL S/S Edition,Gasolina,75,14.954,Valladolid,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/11/5/medium/030481174915887316_01.jpg
19.700,Opel,Crossland 1.2 S&S Edition 110,Gasolina,110,48,Alicante,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/06/8/medium/030905227169a97a91-f6fe-4812-ba26-0e2f3c8378a0_original.jpg
14.900,Opel,Crossland 1.2 S&S 82,Gasolina,82,600,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/10/02/b/medium/0293977273017c3ae1-3d76-a3e4-d37a-c537a3f6944a.jpg
22.490,Peugeot,508 SW 1.5 BlueHDi S&S,Diesel,130,24.979,Madrid,2019,https://imgs.coches.com/coches/fotos/usados/2021/12/29/e/medium/030769684185306d7d-dd87-41a5-bae9-01f6c19c9b9f_01.jpg
9.900,Peugeot,5008 1.6HDI Family 112,Diesel,112,61.000,Barcelona,2012,https://imgs.coches.com/coches/fotos/usados/2021/11/19/5/medium/183015212273c591bfc87cf5fd8af564961b8786692_original.jpg
21.200,Peugeot,3008 1.2 S&S PureTech,Gasolina,130,39.011,Alicante,2020,https://imgs.coches.com/coches/fotos/usados/2021/10/23/4/medium/0297347893aafffa3a-8326-451a-985f-98714de124b3_original.jpg
11.990,Peugeot,3008 1.6e-HDI Alllure ETG6,Diesel,115,120.000,Murcia,2015,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/6e5beade19bd448b5c692b0f1d485ea8.jpg
10.500,Peugeot,208 1.6BlueHDi Style 75,Diesel,75,79.000,Barcelona,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/20/2/medium/d4fe1b4e041d1565475aa06adb0af757.jpg
27.500,Peugeot,5008 1.5BlueHDi S&S,Diesel,130,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/1/medium/031087818516653183_01.jpg
17.000,Peugeot,2008 1.6 BlueHDI Allure,Diesel,100,71.000,Murcia,2017,https://imgs.coches.com/coches/fotos/usados/2022/01/15/8/medium/029a562a35e84c30875c7ac2d2f0a455.jpeg
19.500,Peugeot,Expert Combi Standard,Diesel,120,45.000,Pontevedra,2019,https://imgs.coches.com/coches/fotos/usados/2022/01/13/0/medium/0310094515017e4f85-0f06-b102-9102-9d43df30507a.jpg
30.540,Peugeot,3008 1.2 S&S PureTech,Gasolina,130,2,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/11/b/medium/4c25243f3c43c1976eff46e4ca1df3c1.JPG
